,Вакансия,link,salary_min,salary_max,salary_cur,web-site,keyword
778,Data scientist (middle),https://www.hh.ruhttps://hh.ru/vacancy/36955232?query=Python,,150000.0,руб.,www.hh.ru,Python
779,Аналитик (мониторинг бизнес-процессов),https://www.hh.ruhttps://hh.ru/vacancy/36819050?query=Python,,,,www.hh.ru,Python
780,Сетевой DevOps-инженер,https://www.hh.ruhttps://hh.ru/vacancy/36628633?query=Python,,,,www.hh.ru,Python
781,Data Engineer,https://www.hh.ruhttps://hh.ru/vacancy/35216104?query=Python,,,,www.hh.ru,Python
782,Системный администратор Linux,https://www.hh.ruhttps://hh.ru/vacancy/32526391?query=Python,,180000.0,руб.,www.hh.ru,Python
783,Python Developer (Backend),https://www.hh.ruhttps://hh.ru/vacancy/37659777?query=Python,,,,www.hh.ru,Python
784,Аналитик (риски),https://www.hh.ruhttps://hh.ru/vacancy/34973006?query=Python,,,,www.hh.ru,Python
785,Specialist DevOps/Linux,https://www.hh.ruhttps://hh.ru/vacancy/32526408?query=Python,,200000.0,руб.,www.hh.ru,Python
786,Middle / Senior Data Scientist,https://www.hh.ruhttps://hh.ru/vacancy/36313639?query=Python,,,,www.hh.ru,Python
787,Разработчик C#/С++,https://www.hh.ruhttps://hh.ru/vacancy/37150157?query=Python,150000.0,,руб.,www.hh.ru,Python
788,Системный администратор Linux,https://www.hh.ruhttps://hh.ru/vacancy/37654806?query=Python,90000.0,,руб.,www.hh.ru,Python
789,Системный Инженер (Linux),https://www.hh.ruhttps://hh.ru/vacancy/36535379?query=Python,,,,www.hh.ru,Python
790,DevOps Engineer,https://www.hh.ruhttps://hh.ru/vacancy/37137351?query=Python,,,,www.hh.ru,Python
791,Руководитель продуктовой аналитики ассистента Олега (AI/ML),https://www.hh.ruhttps://hh.ru/vacancy/37371587?query=Python,,,,www.hh.ru,Python
792,Backend - разработчик,https://www.hh.ruhttps://hh.ru/vacancy/36782601?query=Python,,,,www.hh.ru,Python
793,Заместитель главного инженера инфраструктуры (Deputy CTO),https://www.hh.ruhttps://hh.ru/vacancy/37489259?query=Python,,,,www.hh.ru,Python
794,Продуктовый аналитик в команду WebOffice,https://www.hh.ruhttps://hh.ru/vacancy/35995809?query=Python,,,,www.hh.ru,Python
795,Blockchain Engineer R&D,https://www.hh.ruhttps://hh.ru/vacancy/37661636?query=Python,200000.0,300000.0,руб.,www.hh.ru,Python
796,Data Scientist (EY Technology),https://www.hh.ruhttps://hh.ru/vacancy/37624725?query=Python,,,,www.hh.ru,Python
797,Connectivity/Network Engineer (GE Healthcare),https://www.hh.ruhttps://hh.ru/vacancy/37660643?query=Python,,,,www.hh.ru,Python
798,Методист сопровождения в Яндекс.Практикум,https://www.hh.ruhttps://hh.ru/vacancy/37658561?query=Python,,,,www.hh.ru,Python
799,Архитектор данных в отдел управления информацией,https://www.hh.ruhttps://hh.ru/vacancy/37656434?query=Python,,,,www.hh.ru,Python
800,Аналитик отдела управления информацией,https://www.hh.ruhttps://hh.ru/vacancy/37656410?query=Python,,,,www.hh.ru,Python
801,Тестировщик web,https://www.hh.ruhttps://hh.ru/vacancy/37646462?query=Python,,120000.0,руб.,www.hh.ru,Python
802,Back-end разработчик,https://www.hh.ruhttps://hh.ru/vacancy/37661619?query=Python,150000.0,250000.0,руб.,www.hh.ru,Python
803,Data analyst (проектная компания),https://www.hh.ruhttps://hh.ru/vacancy/37654618?query=Python,,,,www.hh.ru,Python
804,DATA ENGINEER,https://www.hh.ruhttps://hh.ru/vacancy/37125590?query=Python,,,,www.hh.ru,Python
805,Старший специалист по аналитике оттока абонентской базы,https://www.hh.ruhttps://hh.ru/vacancy/37404937?query=Python,,,,www.hh.ru,Python
806,Эксперт по противодействию мошенничеству (аналитик),https://www.hh.ruhttps://hh.ru/vacancy/37653348?query=Python,,,,www.hh.ru,Python
807,Специалист по разработке онлайн-видео курса «МBA»,https://www.hh.ruhttps://hh.ru/vacancy/37655537?query=Python,300000.0,,руб.,www.hh.ru,Python
808,Старший инженер DevOps,https://www.hh.ruhttps://hh.ru/vacancy/37655161?query=Python,,,,www.hh.ru,Python
809,"Junior crop analyst (Проектная компания, Краснодар)",https://www.hh.ruhttps://hh.ru/vacancy/37654429?query=Python,,,,www.hh.ru,Python
810,Системный аналитик (Тинькофф Инвестиции. Middle-office),https://www.hh.ruhttps://hh.ru/vacancy/37658607?query=Python,,,,www.hh.ru,Python
811,Automation QA Engineer (Python),https://www.hh.ruhttps://hh.ru/vacancy/37445343?query=Python,,170000.0,руб.,www.hh.ru,Python
812,Руководитель проверки,https://www.hh.ruhttps://hh.ru/vacancy/37648101?query=Python,,,,www.hh.ru,Python
813,Senior Software Engineer (DevOps),https://www.hh.ruhttps://hh.ru/vacancy/37657677?query=Python,,,,www.hh.ru,Python
814,DevOps инженер (проект SOWA),https://www.hh.ruhttps://hh.ru/vacancy/37654292?query=Python,,,,www.hh.ru,Python
815,QA – инженер (мобильные приложения),https://www.hh.ruhttps://hh.ru/vacancy/37217365?query=Python,,,,www.hh.ru,Python
816,Администратор ДБО,https://www.hh.ruhttps://hh.ru/vacancy/37653173?query=Python,,,,www.hh.ru,Python
817,Техлид / Technical Lead (SberDevices),https://www.hh.ruhttps://hh.ru/vacancy/35088823?query=Python,,,,www.hh.ru,Python
818,DevOps/DBA/Software Engineer (remote/relocation),https://www.hh.ruhttps://hh.ru/vacancy/37143396?query=Python,,,,www.hh.ru,Python
819,DevOps специалист,https://www.hh.ruhttps://hh.ru/vacancy/37646404?query=Python,,,,www.hh.ru,Python
820,Программист Python,https://www.hh.ruhttps://hh.ru/vacancy/37641296?query=Python,150000.0,180000.0,руб.,www.hh.ru,Python
821,Python-разработчик (Junior),https://www.hh.ruhttps://hh.ru/vacancy/37648394?query=Python,,,,www.hh.ru,Python
822,Frontend-разработчик,https://www.hh.ruhttps://hh.ru/vacancy/37072730?query=Python,,,,www.hh.ru,Python
823,Инженер-программист ГИС (backend),https://www.hh.ruhttps://hh.ru/vacancy/37642718?query=Python,100000.0,,руб.,www.hh.ru,Python
824,Test Automation Engineer,https://www.hh.ruhttps://hh.ru/vacancy/37642195?query=Python,,,,www.hh.ru,Python
825,DevOps инженер для развития CI/CD (Zabbix),https://www.hh.ruhttps://hh.ru/vacancy/37648761?query=Python,,,,www.hh.ru,Python
826,Аналитик данных,https://www.hh.ruhttps://hh.ru/vacancy/37638698?query=Python,70000.0,80000.0,руб.,www.hh.ru,Python
827,Продуктовый аналитик,https://www.hh.ruhttps://hh.ru/vacancy/35403464?query=Python,,,,www.hh.ru,Python
828,Специалист по функциональному тестированию,https://www.hh.ruhttps://hh.ru/vacancy/31061804?query=Python,,,,www.hh.ru,Python
829,Ведущий Python-разработчик,https://www.hh.ruhttps://hh.ru/vacancy/37642565?query=Python,,,,www.hh.ru,Python
830,Программист Java,https://www.hh.ruhttps://hh.ru/vacancy/35768074?query=Python,,,,www.hh.ru,Python
831,Web-аналитик (МВидео),https://www.hh.ruhttps://hh.ru/vacancy/37329548?query=Python,,,,www.hh.ru,Python
832,Ведущий аналитик данных в Дивизион `Массовая персонализация`,https://www.hh.ruhttps://hh.ru/vacancy/37647221?query=Python,,,,www.hh.ru,Python
833,DevOps инженер для развития CI/CD (linux),https://www.hh.ruhttps://hh.ru/vacancy/37648719?query=Python,,,,www.hh.ru,Python
834,DWH Developer/Oracle Developer,https://www.hh.ruhttps://hh.ru/vacancy/37653025?query=Python,150000.0,250000.0,руб.,www.hh.ru,Python
835,Автор тестов в Яндекс.Практикум,https://www.hh.ruhttps://hh.ru/vacancy/37644789?query=Python,,,,www.hh.ru,Python
836,QA automation инженер,https://www.hh.ruhttps://hh.ru/vacancy/37641404?query=Python,,,,www.hh.ru,Python
837,Data Engineer (Транзакционный бизнес),https://www.hh.ruhttps://hh.ru/vacancy/37641890?query=Python,,,,www.hh.ru,Python
838,"Аналитик (продукт ""ЖД Логистика"")",https://www.hh.ruhttps://hh.ru/vacancy/37645966?query=Python,,,,www.hh.ru,Python
839,Специалист технической поддержки,https://www.hh.ruhttps://hh.ru/vacancy/37644228?query=Python,,65000.0,руб.,www.hh.ru,Python
840,Ведущий веб-аналитик,https://www.hh.ruhttps://hh.ru/vacancy/37645320?query=Python,,,,www.hh.ru,Python
841,DevOps инженер,https://www.hh.ruhttps://hh.ru/vacancy/37401537?query=Python,,,,www.hh.ru,Python
842,QA Lead \ Senior QA,https://www.hh.ruhttps://hh.ru/vacancy/36802358?query=Python,,,,www.hh.ru,Python
843,Младший аналитик,https://www.hh.ruhttps://hh.ru/vacancy/37641462?query=Python,,,,www.hh.ru,Python
844,Инженер по телекоммуникациям,https://www.hh.ruhttps://hh.ru/vacancy/37642920?query=Python,60000.0,,руб.,www.hh.ru,Python
845,Системный администратор (мониторинг инфраструктуры),https://www.hh.ruhttps://hh.ru/vacancy/37648260?query=Python,,,,www.hh.ru,Python
846,Data scientist (Центр по исследованию данных),https://www.hh.ruhttps://hh.ru/vacancy/37636577?query=Python,,,,www.hh.ru,Python
847,Руководитель отдела разработки ПО и бизнес-приложений,https://www.hh.ruhttps://hh.ru/vacancy/36392494?query=Python,,,,www.hh.ru,Python
848,Финансовый аналитик,https://www.hh.ruhttps://hh.ru/vacancy/37642338?query=Python,,,,www.hh.ru,Python
849,Junior QA Engineer / QA Automation,https://www.hh.ruhttps://hh.ru/vacancy/37645611?query=Python,60000.0,90000.0,руб.,www.hh.ru,Python
850,Middle DevOps Engineer,https://www.hh.ruhttps://hh.ru/vacancy/36291504?query=Python,,,,www.hh.ru,Python
851,Python разработчик,https://www.hh.ruhttps://hh.ru/vacancy/37622163?query=Python,,,,www.hh.ru,Python
852,Инженер по автоматизации тестирования (web),https://www.hh.ruhttps://hh.ru/vacancy/36811823?query=Python,,,,www.hh.ru,Python
853,Практикант (Data engineer / analytic) в Службу внутреннего аудита Управления дистанционного аудита,https://www.hh.ruhttps://hh.ru/vacancy/37623281?query=Python,,,,www.hh.ru,Python
854,Data Engineer SberDevices,https://www.hh.ruhttps://hh.ru/vacancy/36936373?query=Python,,,,www.hh.ru,Python
855,Data Scientist,https://www.hh.ruhttps://hh.ru/vacancy/37639273?query=Python,,,,www.hh.ru,Python
856,Data Analyst,https://www.hh.ruhttps://hh.ru/vacancy/37629093?query=Python,,,,www.hh.ru,Python
857,Стажёр в отдел Social Media Analytics,https://www.hh.ruhttps://hh.ru/vacancy/37643991?query=Python,,,,www.hh.ru,Python
858,Teamlead Python (Django)/архитектор,https://www.hh.ruhttps://hh.ru/vacancy/37106933?query=Python,,,,www.hh.ru,Python
859,Системный администратор Linux,https://www.hh.ruhttps://hh.ru/vacancy/37647201?query=Python,,,,www.hh.ru,Python
860,Python developer (middle+),https://www.hh.ruhttps://hh.ru/vacancy/37623273?query=Python,160000.0,160000.0,руб.,www.hh.ru,Python
861,Инженер Devops,https://www.hh.ruhttps://hh.ru/vacancy/36949068?query=Python,,,,www.hh.ru,Python
862,Инженер Linux DevOps,https://www.hh.ruhttps://hh.ru/vacancy/22958836?query=Python,,,,www.hh.ru,Python
863,Ведущий аналитик данных,https://www.hh.ruhttps://hh.ru/vacancy/37633370?query=Python,,,,www.hh.ru,Python
864,Tech Artist,https://www.hh.ruhttps://hh.ru/vacancy/37647395?query=Python,,,,www.hh.ru,Python
865,DevOps инженер,https://www.hh.ruhttps://hh.ru/vacancy/36808335?query=Python,,,,www.hh.ru,Python
866,CG программист (WebGL),https://www.hh.ruhttps://hh.ru/vacancy/27624651?query=Python,40000.0,120000.0,руб.,www.hh.ru,Python
867,Data analyst / Аналитик данных,https://www.hh.ruhttps://hh.ru/vacancy/37639278?query=Python,,,,www.hh.ru,Python
868,"Тестировщик (специалист по тестированию, QA инженер) ОС Linux",https://www.hh.ruhttps://hh.ru/vacancy/34199922?query=Python,,,,www.hh.ru,Python
869,Клиентский аналитик,https://www.hh.ruhttps://hh.ru/vacancy/37459675?query=Python,,,,www.hh.ru,Python
870,Преподаватель курса Анализ данных на Python,https://www.hh.ruhttps://hh.ru/vacancy/37638982?query=Python,,,,www.hh.ru,Python
871,Data Scientist,https://www.hh.ruhttps://hh.ru/vacancy/37644640?query=Python,,,,www.hh.ru,Python
872,Менеджер по работе с блогерами в Яндекс.Практикум,https://www.hh.ruhttps://hh.ru/vacancy/37641686?query=Python,,,,www.hh.ru,Python
873,Data scientist (Центр валидации моделей банковской и торговой книги),https://www.hh.ruhttps://hh.ru/vacancy/37636590?query=Python,,,,www.hh.ru,Python
874,Senior Front-end developer (Angular),https://www.hh.ruhttps://hh.ru/vacancy/37224383?query=Python,300000.0,,руб.,www.hh.ru,Python
875,Ведущий аналитик на портал Рамблер,https://www.hh.ruhttps://hh.ru/vacancy/37637820?query=Python,,,,www.hh.ru,Python
876,Senior QA Automation Engineer,https://www.hh.ruhttps://hh.ru/vacancy/37647940?query=Python,,,,www.hh.ru,Python
877,Системный администратор Linux (инфраструктурные сервисы),https://www.hh.ruhttps://hh.ru/vacancy/26650205?query=Python,,,,www.hh.ru,Python
878,Lead Analyst,https://www.hh.ruhttps://hh.ru/vacancy/36776559?query=Python,,,,www.hh.ru,Python
879,BI-разработчик (Tableau),https://www.hh.ruhttps://hh.ru/vacancy/37632014?query=Python,,,,www.hh.ru,Python
880,Разработчик,https://www.hh.ruhttps://hh.ru/vacancy/36886293?query=Python,,,,www.hh.ru,Python
881,Аналитик,https://www.hh.ruhttps://hh.ru/vacancy/36991896?query=Python,,,,www.hh.ru,Python
882,Системный программист С (Linux),https://www.hh.ruhttps://hh.ru/vacancy/22958995?query=Python,,,,www.hh.ru,Python
883,Аналитик данных,https://www.hh.ruhttps://hh.ru/vacancy/37631668?query=Python,,,,www.hh.ru,Python
884,Платежный аналитик в JoomPay,https://www.hh.ruhttps://hh.ru/vacancy/37633713?query=Python,,,,www.hh.ru,Python
885,DevOps-инженер в службу разработки систем хранения и обработки данных,https://www.hh.ruhttps://hh.ru/vacancy/37631142?query=Python,,,,www.hh.ru,Python
886,Front Office Support Specialist (QUIK) / Специалист поддержки систем фронт офиса (инвест банк),https://www.hh.ruhttps://hh.ru/vacancy/37645746?query=Python,,180000.0,руб.,www.hh.ru,Python
887,Разработчик ETL,https://www.hh.ruhttps://hh.ru/vacancy/37645487?query=Python,,,,www.hh.ru,Python
888,Senior Python Developer,https://www.hh.ruhttps://hh.ru/vacancy/32876723?query=Python,,,,www.hh.ru,Python
